106.25,310.616,0.0386869,14.7085
1001.92,412.988,1.70249,787.416
392.206,349.443,1.62686,196.308
588.205,360.443,1.62686,196.308
109.467,286.144,0.00551463,28.4432
608.719,340.736,1.6415,399.902
513.86,307.105,1.71753,201.178
209.816,312.487,1.6415,399.902
250.6,339.822,1.65782,22.1261
394.994,378.803,1.62687,196.31
105.681,325.314,0.0386869,14.7085
394.278,296.727,1.62786,396.633
598.243,311.442,1.62659,196.405
596.844,336.812,1.62705,195.798
110.977,307.996,1.4948,103.692
590.995,389.804,1.62687,196.31
402.143,300.491,1.62659,196.405
108.135,418.256,1.62494,42.7635
392.402,220.401,1.62686,196.309
590.616,308.459,1.62527,199.946
214.369,300.124,1.4948,103.692
164.101,289.212,1.79278,207.591
261.666,356.819,0.629382,18.6468
588.402,231.401,1.62686,196.309
581.913,308.038,1.62686,196.308
541.71,368.497,1.62686,196.308
345.71,357.497,1.62686,196.308
385.913,297.038,1.62686,196.308
399.846,360.659,1.62747,196.4
795.28,249.944,1.6103,200.038
395.634,316.354,1.6269,196.32
799.163,328.908,1.61465,199.964
591.645,327.363,1.6269,196.32
285.374,295.169,0.0213271,32.0109
401.367,265.563,1.62642,196.771
597.834,276.502,1.62642,196.771
595.398,242.043,1.62537,196.501
65.4338,415.942,1.61456,84.3553
399.19,231.324,1.62537,196.501
197.664,260.868,0.0295325,61.3231
599.391,320.142,1.6268,196.294
535.107,336.704,1.62686,196.308
339.107,325.704,1.62686,196.308
716.729,219.733,1.61261,201.806
403.404,309.154,1.6268,196.294
149.708,419.633,1.61456,84.3553
787.578,391.779,1.61994,395.734
582.109,308.118,1.62725,196.339
74.0673,703.271,1.44881,740.168
293.162,356.861,1.39031,406.102
386.082,297.04,1.62725,196.339
178.366,305.018,0.0228425,62.4761
502.889,249.3,1.60657,201.827
318.621,201.265,1.62181,196.734
588.263,383.333,1.62684,196.249
109.876,235.474,-0.0194078,10.9134
940.69,309.374,1.82501,943.272
150.944,241.385,0.0212315,95.3559
588.167,382.702,1.62685,196.297
788.152,329.606,1.6195,396.316
282.266,370.813,1.61604,399.53
687.45,608.772,1.42188,284.462
681.388,388.883,1.61604,399.53
285.864,249.687,1.48814,12.4037
908.999,230.511,1.62275,794.197
640.715,282.072,0.0231135,28.6908
115.874,189.266,1.62275,794.197
392.178,371.705,1.62685,196.297
687.737,396.458,1.6159,400.55
287.595,378.396,1.6159,400.55
388.231,377.227,1.61388,196.644
584.693,385.697,1.61388,196.644
641.379,253.389,0.0231135,28.6908
76.0666,591.366,2.53454,70.8285
116.47,649.54,2.53454,70.8285
367.383,246.268,1.66364,202.746
339.414,262.315,1.62686,196.308
535.414,273.315,1.62686,196.308
662.023,346.551,0.00600216,32.266
165.51,227.471,1.66364,202.746
662.217,314.286,0.00600216,32.266
323.14,590.506,0.0364361,164.763
957.851,263.305,1.61599,793.15
767.962,557.437,1.6132,410.04
672.027,344.972,-0.13524,80.1474
358.291,540.056,1.6132,410.04
334.452,690.008,0.0198056,164.85
337.716,525.191,0.0198056,164.85
120.709,538.695,2.52235,139.457
358.839,233.648,1.62686,196.308
554.839,244.648,1.62686,196.308
285.394,233.671,1.62571,399.288
888.768,563.182,1.44188,692.865
893.854,417.545,1.61302,396.319
497.888,400.815,1.61302,396.319
858.656,346.414,1.73976,399.608
464.739,279.218,1.73976,399.608
357.555,682.22,0.0494676,107.856
774.643,58.0826,1.62348,203.264
706.377,209.842,1.60613,99.1755
672.366,250.847,1.58689,410.024
262.395,244.25,1.58689,410.024
854.456,178.089,1.62513,97.073
310.147,190.528,1.62396,297.537
951.385,183.36,1.62513,97.073
346.782,230.844,1.62686,196.308
542.782,241.844,1.62686,196.308
350.907,342.44,1.62686,196.308
546.907,353.44,1.62686,196.308
163.68,497.736,1.84393,201.747
357.948,552.158,1.84393,201.747
775.541,154.033,1.62401,194.123
667.348,163.483,1.61864,198.134
969.389,164.358,1.62401,194.123
461.255,158.756,1.61904,296.727
635.453,502.548,1.61874,164.008
799.272,510.409,1.61874,164.008
541.745,233.322,1.62686,196.308
345.745,222.322,1.62686,196.308
469.062,160.776,1.62041,98.1903
169.389,137.486,1.6258,300.506
567.132,165.646,1.62041,98.1903
392.244,224.762,1.62686,196.308
588.244,235.762,1.62686,196.308
129.178,92.1533,1.61577,797.688
137.14,733.281,1.19713,437.03
168.916,145.234,1.62582,597.959
765.97,178.121,1.62582,597.959
345.339,597.643,1.40876,327.301
347.072,501.263,1.61321,490.598
471.299,505.895,1.61496,366.286
68.0017,140.503,1.61602,100.931
57.3344,141.414,1.62287,401.703
168.829,145.066,1.61602,100.931
799.349,200.281,1.61184,493.967
305.798,180.011,1.61184,493.967
445.866,158.966,1.62643,198.488
247.684,147.929,1.62643,198.488
270.846,150.912,1.61316,100.012
370.769,155.148,1.61316,100.012
994.433,211.334,1.63128,392.791
270.776,151.212,1.61393,100.079
934.892,193.03,1.63529,291.438
352.508,215.886,1.62686,196.308
548.508,226.886,1.62686,196.308
688.23,682.545,1.93735,61.3017
644.06,174.249,1.61846,396.908
745.459,704.515,1.93735,61.3017
380.792,311.311,1.62763,196.167
172.189,629.844,0.0252943,55.248
247.603,155.338,1.61846,396.908
576.642,322.455,1.62763,196.167
862.824,179.423,1.6067,295.355
406.827,184.115,1.61382,294.426
700.98,196.778,1.61382,294.426
522.738,524.085,1.61506,122.159
644.777,529.49,1.61506,122.159
210.001,187.663,1.62969,103.352
106.829,181.58,1.62969,103.352
501.082,547.939,1.62163,124.371
625.293,554.258,1.62163,124.371
562.566,306.67,1.62686,196.308
366.566,295.67,1.62686,196.308
362.873,143.17,1.62136,100.891
718.719,505.927,1.61822,239.751
939.145,118.643,1.61733,290.08
262.111,138.07,1.62136,100.891
958.2,517.291,1.61822,239.751
85.1382,737.789,2.92014,172.718
649.38,105.15,1.61733,290.08
662.349,250.534,1.60645,400.99
366.2,514.307,-0.0923332,193.363
355.707,205.722,1.62686,196.308
551.707,216.722,1.62686,196.308
563.59,243.71,1.62686,196.308
367.59,232.71,1.62686,196.308
978.678,598.66,0.997419,94.2104
563.063,264.097,1.62729,196.333
367.043,253.01,1.62729,196.333
797.117,573.397,1.32439,381.135
427.494,666.362,1.32439,381.135
250.571,83.7797,1.6222,592.817
353.564,261.953,1.62348,395.277
203.393,596.895,1.7466,736.913
577.064,385.215,1.62686,196.308
381.064,374.215,1.62686,196.308
748.293,282.768,1.62348,395.277
376.545,319.55,1.62686,196.308
572.545,330.55,1.62686,196.308
215.729,575.85,2.01041,259.138
44.3957,72.7208,1.62225,307.087
663.291,219.989,1.62217,399.402
351.077,88.5136,1.62225,307.087
