0,0
0.0830331,0.00956522
0.0830331,0.00956522
0.079917,-0.00221989
0.079917,-0.00221989
0,-1.28271e-05
0,-1.28271e-05
0,0
0.113821,-0.0222478
0.859977,-0.0186591
0,-0.000164425
0,-0.000164425
0.859977,-0.0186591
0,-0.0012892
0,-0.0012892
0,-7.73975e-07
0,-7.73975e-07
0,0
0,-0.000138182
0,-0.000138182
0,0.00288769
0,0.00288769
0,-8.66833e-06
0,-8.66833e-06
0,8.1605e-05
0,8.1605e-05
0,0
-0.289097,0.00857805
-0.289097,0.00857805
0,-9.04219e-06
0,-9.04219e-06
0,0
-0.00177002,-0.000160921
-0.00177002,-0.000160921
0,0
0,0
0,-6.29626e-05
0,-6.29626e-05
0,2.41024e-05
0,2.41024e-05
0.0879288,-0.000383088
0.0879288,-0.000383088
0,3.21114e-08
0,3.21114e-08
0,-7.63212e-07
0,-7.63212e-07
0,0
0,-1.15057e-06
0,-1.15057e-06
0,0
-0.581268,-0.00832659
0,-3.33391e-05
0,-3.33391e-05
0,0
-0.581268,-0.00832659
0,-8.71105e-06
0,-8.71105e-06
-0.0662537,-0.000219019
-0.0662537,-0.000219019
0,-5.32109e-08
0,-5.32109e-08
0,-0.000465146
0,-0.000465146
0,-0.000883628
0,-0.000883628
0,-9.5156e-05
0,-9.5156e-05
0,4.44842e-06
0,4.44842e-06
0,0
0,-6.4373e-05
0,-6.4373e-05
0,0
-0.0286865,-0.000246384
0,0
-0.0286865,-0.000246384
-0.208984,0.00408664
-0.208984,0.00408664
0.016449,2.10237e-06
0.016449,2.10237e-06
0.0187073,0
0.0187073,0
-0.301331,-0.00714216
-0.301331,-0.00714216
0,0
0,-0.000327205
0,-0.000327205
0.0194092,2.19648e-05
0.0194092,2.19648e-05
0,0
0,-0.00308111
0,-0.00308111
0,-1.82393e-05
0,-1.82393e-05
0,-0.000523572
0,-0.000523572
0.03302,-0.00405316
0.03302,-0.00405316
0,-1.44152e-05
0,-1.44152e-05
0.00836182,-0.000637371
0.00836182,-0.000637371
0,-2.8065e-05
0,-2.8065e-05
0.0971985,-7.10676e-05
0.0971985,-7.10676e-05
0,-8.16011e-07
0,-8.16011e-07
-0.0899048,-0.00902135
0,0
0.10672,-0.000160761
0.10672,-0.000160761
0,-0.000423463
0,-0.000423463
0,-9.48349e-06
0,-9.48349e-06
0,-7.62933e-05
0,-7.62933e-05
0,-1.92795e-05
0,-1.92795e-05
0.177979,-0.0049121
0.177979,-0.0049121
0,-1.91369e-05
0,-1.91369e-05
-0.157959,-0.00665783
0,0.000752457
0,0.000752457
-0.00582886,-0.00555015
-0.00582886,-0.00555015
0.0553589,-0.00564601
0.0553589,-0.00564601
0,-3.34177e-05
0,-3.34177e-05
0,2.78309e-08
0,2.78309e-08
0,-0.000268813
0,-0.000268813
0,0
-0.0396729,-0.00161803
-0.0396729,-0.00161803
-0.00543213,0
-0.00543213,0
-0.340515,0.0087569
-0.340515,0.0087569
0.0664673,-0.0014995
0.0664673,-0.0014995
0,-1.20397e-05
0,-1.20397e-05
0,-0.000149201
0,-0.000149201
0,-1.35012e-05
0,-1.35012e-05
-0.0718384,-0.00395785
-0.0718384,-0.00395785
0,-0.000373959
0,-0.000373959
0,-1.31647e-06
0,-1.31647e-06
0,-0.000146962
0,-0.000146962
0,3.14047e-05
0,3.14047e-05
0,-0.000774867
0,-0.000774867
0.143707,-0.0024879
0.143707,-0.0024879
0,-2.15063e-05
0,-2.15063e-05
-0.00537109,-0.00123735
-0.00537109,-0.00123735
-0.0623169,-0.00624745
-0.0623169,-0.00624745
0,-6.71472e-06
0,-6.71472e-06
0.00765991,-0.000366838
0.00765991,-0.000366838
0,-9.15098e-05
0,-9.15098e-05
0,-1.5037e-07
0,-1.5037e-07
0,0
0,1.23753e-07
0,1.23753e-07
-1.08438,-0.00807559
-0.0610657,-2.96813e-06
-0.0610657,-2.96813e-06
0,-0.000699293
0,-0.000699293
0.0151672,-0.00104279
0.0151672,-0.00104279
0,-9.39438e-05
0,-9.39438e-05
0,-2.48302e-05
0,-2.48302e-05
-1.51965,0.00717144
0,-1.4198e-05
0,-1.4198e-05
0,-0.000294208
0,-0.000294208
-0.136963,-0.000280549
-0.136963,-0.000280549
0,0
-0.0363159,-0.0106086
-0.0363159,-0.0106086
-1.51965,0.00717144
