cluster,36,35,0,4.72831e-06
cluster,164,161,0.186939,-0.00865395
cluster,219,250,-1.29907,-0.0163465
cluster,340,331,0.526699,0.00664841
cluster,360,359,0,-6.74073e-05
cluster,503,504,0,0.000497428
cluster,508,507,0.0280018,0.000108156
cluster,644,643,0.018074,0.0100836
cluster,659,660,0,0
cluster,1146,1157,-0.787788,0.0010356
cluster,1506,1505,0,0
cluster,1766,1764,0.026062,0.00668206
cluster,1899,1898,0.0043335,0.0147546
cluster,1950,1949,0,0.000352963
cluster,2012,2011,0,3.21205e-06
cluster,2070,2071,0,4.95795e-05
cluster,2131,2128,0.105499,0.0152928
cluster,2139,2138,0,9.74395e-05
cluster,2161,2160,0,0.000105388
cluster,2285,2306,-0.89032,-0.0027532
cluster,2457,2456,0,0.00315674
cluster,2862,2863,0,1.59879e-08
cluster,2957,2958,0,-0.000682486
cluster,3893,3892,0,1.34554e-05
cluster,4502,4501,0.045517,0.0119736
cluster,4917,4918,-0.0315552,0.00200535
cluster,4995,5003,-0.202484,-0.0166957
cluster,5045,5046,0,0
cluster,5220,5221,0,-5.81666e-06
cluster,5604,5605,0,-2.63102e-06
cluster,5665,5667,-0.0184021,0.025938
cluster,6026,6028,-0.209045,0.00876996
cluster,6296,6297,-0.0949402,-0.020611
cluster,6643,6642,0,0.000894485
cluster,6740,6739,0,0.000559216
outlier,7,7129,-358.611,-0.0553283
outlier,56,7023,-357.161,0.507578
outlier,7243,186,355.806,0.525171
outlier,1492,1333,9.92553,0.249857
outlier,1749,1920,-7.82054,0.372962
outlier,3047,3078,-1.03841,0.291637
outlier,3296,3232,1.09485,-0.586268
outlier,3301,3494,-1.79826,1.04501
outlier,3413,3639,-1.69759,-0.0637782
outlier,3587,3703,-1.24467,0.0894669
outlier,3448,3722,-2.3835,0.545017
outlier,3573,3737,-1.82401,0.324379
outlier,3852,2871,18.3982,0.340481
outlier,4076,4053,1.45255,0.296273
outlier,5758,5139,8.82153,0.177229
outlier,1689,5698,-182.13,0.124458
outlier,5980,5746,7.53156,0.948909
outlier,6342,6343,0,-5.3681e-06
outlier,7247,7255,-0.0525818,-0.078199
Processed points number: 52300060
