cluster,91,85,0.0408984,-0.19957
cluster,204,201,0.0727303,-0.100254
cluster,10837,209,352.917,-0.268159
cluster,223,218,0.0675209,-0.215591
cluster,683,679,0.297352,-0.0461162
cluster,819,770,4.36484,-0.145971
cluster,1089,1106,-0.875542,0.0334825
cluster,1816,1821,-0.0395203,0.0219813
cluster,4449,4443,0.0570145,0.0659333
cluster,5783,5784,0,0.0075549
cluster,5826,5827,0,-0.000622253
cluster,5845,5844,0,0.0261184
cluster,5880,5881,0,-0.00123714
cluster,5882,5896,-1.4151,-0.098839
cluster,5886,5887,0,-0.000257362
cluster,5913,5912,0,0.000590111
cluster,5970,5971,0,-0.000277323
cluster,5978,5977,0,0.000138019
cluster,6012,6013,0,0.00866049
cluster,6160,6163,-0.0323334,0.012828
cluster,6164,6165,0,-0.00452882
cluster,6254,6255,0,0.0255358
cluster,6301,6302,-0.00137329,-0.0236572
cluster,6537,6538,0,-0.00318723
cluster,6698,6697,0,-0.00037674
cluster,6763,6762,0,-0.00664586
cluster,6802,6803,0,-0.00292851
cluster,6811,6814,-0.003479,-0.0493522
cluster,6912,6913,0,-0.00281463
cluster,6961,6962,0,-0.00716524
cluster,7046,7047,-0.00384521,-0.00650344
cluster,7119,7120,0,0.00227483
cluster,7128,7127,0.00796509,-0.00497963
cluster,7138,7135,0.059906,-0.0455099
cluster,7343,7342,0,-0.0077739
cluster,7396,7395,0,1.12929e-06
cluster,7411,7410,0,1.82864e-05
cluster,7417,7418,0,0.00338723
cluster,7422,7423,0,9.13138e-05
cluster,7435,7434,0,-0.00113155
cluster,7437,7436,0,-0.00102169
cluster,7438,7439,0,-0.0253217
cluster,7442,7441,0,-0.00300674
cluster,7451,7450,0,-1.48382e-06
cluster,7458,7457,0,0.0110662
cluster,7472,7473,0,-7.89051e-05
cluster,7508,7509,0,0.00256837
cluster,7529,7530,-0.0683136,0.0317126
cluster,7629,7630,0,6.20526e-07
cluster,7638,7639,0,6.36028e-07
cluster,7675,7674,0,4.3286e-07
cluster,7699,7700,-0.00244141,0.000728107
cluster,7770,7771,0,0
cluster,7806,7805,0,3.32095e-07
cluster,8069,8113,-1.32059,-0.196439
cluster,8473,8474,0,-0.00112689
cluster,8853,8852,0,0.0168328
cluster,9020,9021,0,0.000258964
cluster,10593,10579,2.08688,-0.0170695
cluster,10721,10714,0.259735,-0.196896
cluster,10897,10762,3.53241,0.344383
cluster,10765,10766,-0.0419006,-0.0215184
cluster,10793,10806,-0.371796,-0.0700091
cluster,10816,10810,0.177948,-0.0321678
cluster,10834,10835,-0.0463867,-0.00646546
cluster,10848,10846,0.0342407,-0.107901
cluster,10875,10894,-0.28714,-0.25674
cluster,10921,10918,0.0690613,-0.0482621
cluster,10951,10986,-0.397827,-0.3425
cluster,11014,10990,0.251068,-0.0440285
outlier,11119,19,359.462,0.272797
outlier,11143,28,359.596,0.0594012
outlier,137,72,0.818629,0.1821
outlier,89,180,-1.46204,0.0446697
outlier,225,259,-1.07067,0.155304
outlier,548,509,3.59821,0.0264346
outlier,1588,1558,0.373795,-0.417165
outlier,6905,2166,93.7333,-0.388359
outlier,2449,2696,-0.874596,-0.191179
outlier,2503,2045,1.91964,-0.0105539
outlier,2530,3372,-2.60463,0.0723788
outlier,2884,2711,0.493156,-0.207525
outlier,2807,3104,-0.881538,0.184559
outlier,3516,2752,2.39291,-0.188949
outlier,2085,3533,-5.03629,-0.033981
outlier,4041,4602,-4.14474,0.248483
outlier,4746,4523,1.93159,-0.558436
outlier,6054,6118,-3.91753,0.111133
outlier,6185,6157,1.21661,0.184695
outlier,6951,6409,4.36859,-0.103777
outlier,6563,6455,1.08864,0.0319484
outlier,6715,6733,-0.112381,-0.184893
outlier,6824,6815,0.0921936,0.724015
outlier,6650,6856,-1.26974,-0.0648221
outlier,6859,6666,1.23329,0.284043
outlier,6906,6832,0.545425,0.390501
outlier,6901,6991,-1.11459,-0.271519
outlier,8305,8184,3.5246,0.445534
outlier,8381,8410,-0.662354,-0.137451
outlier,8649,9216,-4.29633,0.218046
outlier,8770,9394,-4.57596,-0.0612937
outlier,8894,9426,-3.51508,-0.309074
outlier,9120,9768,-5.61383,-0.518831
outlier,9321,9249,0.461578,1.02625
outlier,9193,9290,-0.451019,-0.833692
outlier,9489,9367,0.920105,-0.396309
Processed points number: 121180698
