cluster,17,16,0,0
cluster,567,566,0.000152588,0.00753933
cluster,653,654,0,0
cluster,732,725,0.310326,0.0300062
cluster,787,766,1.21698,-0.0618388
cluster,801,800,0,9.57512e-05
cluster,824,813,0.460297,-0.0373508
cluster,830,829,0,0
cluster,841,839,0.0472717,0.0107218
cluster,864,865,0,0.000471056
cluster,893,892,0.00174332,-0.000151083
cluster,909,910,0,-0.0100247
cluster,912,913,0,0
cluster,935,936,0,0
cluster,1004,1001,0.0296478,-0.00848194
cluster,1204,1203,0,0
cluster,1856,1855,0,0
cluster,2731,2732,0,-3.20223e-06
cluster,2891,2895,-0.074913,0.0112973
cluster,3356,3357,-0.000411987,-2.51519e-05
cluster,3442,3443,0,2.40767e-07
cluster,3519,3518,0,-0.00207287
cluster,3534,3535,0,-2.36342e-05
cluster,3642,3640,0.0605469,0.0197888
cluster,3684,3679,0.07164,-0.00941813
cluster,3693,3707,-0.288246,0.0321449
cluster,3703,3694,0.150864,0.0265413
cluster,3697,3698,-0.00287628,5.71774e-05
cluster,3750,3749,0.00695801,-0.00958362
cluster,3763,3764,0,0.0101465
cluster,3770,3771,0,0
cluster,3793,3794,0,7.35693e-06
cluster,3796,3797,0,0
cluster,3843,3842,0,0
cluster,3853,3852,0.00961304,-0.0159563
cluster,3856,3857,0,-0.000224456
cluster,3869,3868,0,0.000113339
cluster,3911,3912,0,1.10846e-05
cluster,3927,3926,0,-8.20896e-05
cluster,3930,3929,0,-0.000146511
cluster,3936,3931,0.127312,0.0252774
cluster,3943,3951,-0.252342,0.00213213
cluster,3949,3948,0,0.000144907
cluster,3965,3964,0,-4.99368e-07
cluster,3985,3984,0,0.000463519
cluster,3991,3990,0,9.34534e-05
cluster,3998,3999,0,-2.04905e-05
cluster,4016,4017,0,0.000909699
cluster,4049,4048,0,0
cluster,4065,4066,0,0.000593558
cluster,4083,4082,0,-0.00782628
cluster,4089,4088,0,0.000202308
cluster,4149,4150,0,0
cluster,4178,4177,0,0.000437909
cluster,4203,4202,0,1.5879e-05
cluster,4240,4241,0,0.000580502
cluster,4254,4255,0,0
cluster,4262,4263,0,6.74487e-05
cluster,4273,4272,0,0
cluster,4304,4301,0.0739288,-0.00895417
cluster,4336,4307,1.67558,0.00685319
cluster,4342,4341,0,-0.046201
cluster,4348,4349,0,7.21244e-06
cluster,4351,4350,0,0.000119782
cluster,4375,4376,0,0
cluster,4380,4381,0,0.00151055
cluster,4386,4387,-0.00177002,-0.000116694
cluster,4391,4390,0,0
cluster,4398,4397,0,0
cluster,4402,4401,0,0
cluster,4404,4403,0,0
cluster,4417,4418,0,0
cluster,4434,4433,0,0
cluster,4442,4443,0,0
cluster,4450,4451,0,-0.00062864
cluster,4532,4524,1.18169,-0.0163986
cluster,4537,4536,0,0
cluster,5136,5135,0.062851,0.0350683
cluster,5309,5308,0,0.00016402
cluster,5312,5310,0.0375214,-0.0417563
cluster,5348,5350,-0.143097,0.00950841
cluster,5363,5364,-0.17511,-0.0138685
cluster,5372,5409,-1.60995,0.0942373
cluster,5429,5428,0.000595093,5.89472e-05
cluster,5443,5442,0,-2.62753e-05
cluster,5470,5468,0.0250549,-0.00586429
cluster,5507,5506,0.00366211,-2.31119e-05
cluster,5520,5521,-0.00247192,0.000827026
cluster,5543,5537,0.123947,0.000614279
cluster,5547,5546,0,2.90392e-05
cluster,5549,5550,-0.00167847,-0.00708491
cluster,5554,5613,-1.86063,0.00770825
cluster,5582,5583,0,-2.08311e-05
cluster,5624,5615,0.32489,0.00723118
cluster,5735,5630,3.29576,0.00967659
cluster,5644,5715,-2.15428,-0.0714631
cluster,5680,5669,0.20134,-0.00136744
cluster,5691,5698,-0.327866,-0.00126101
cluster,5776,5767,0.163788,0.00658742
cluster,5778,5779,-0.0045929,-0.0134355
cluster,5839,5832,0.169128,-0.0295006
cluster,5843,5856,-0.339035,0.0175398
cluster,6520,6519,0,-0.000174693
cluster,6731,6788,-0.585663,-0.0141317
cluster,6904,6890,0.0998535,-0.0319989
cluster,7427,7428,0,-7.95741e-08
cluster,8094,8086,0.0504456,-0.0231143
cluster,8145,8159,-0.159698,-0.039582
cluster,8148,8153,-0.0751648,-0.0108266
cluster,8206,8286,-1.37436,-0.115294
cluster,8268,8269,0,-0.000142922
cluster,9338,9280,0.930542,0.00263665
cluster,9664,9642,0.572662,-0.0172701
cluster,9936,9935,0.000213623,-0.00661647
cluster,9966,9963,0.0290222,0.00600537
cluster,10043,10044,-0.00100708,5.14258e-05
cluster,10146,10147,-0.0446777,-0.00477818
cluster,10148,10150,-0.0281067,0.0280896
cluster,10296,10243,2.7074,0.0642946
cluster,10252,10251,0,-0.000282769
cluster,10278,10277,0,-6.50056e-05
cluster,10325,10326,0,0.000629736
cluster,10327,10328,-0.00244141,0.00299995
cluster,10358,10357,0,-1.23845e-05
cluster,10364,10365,0,-0.0038725
cluster,10368,10367,0,6.55362e-06
cluster,10570,10571,0,0.000141346
outlier,10551,33,354.945,-0.0444096
outlier,190,214,-1.62077,0.349287
outlier,435,471,-2.05754,-0.149815
outlier,497,491,0.420876,0.229246
outlier,821,768,3.10364,0.252129
outlier,1132,1187,-1.4872,-0.145511
outlier,1593,1683,-0.885139,-0.222451
outlier,1500,1662,-1.78754,0.0706802
outlier,1488,1776,-2.89223,0.0451419
outlier,1919,1907,0.0551834,0.0364348
outlier,2124,2189,-0.474312,-0.150434
outlier,2286,2341,-0.601021,0.0810513
outlier,2356,2303,0.531189,0.280778
outlier,2323,2450,-1.62874,0.00679122
outlier,2400,2480,-1.19108,-0.224268
outlier,2436,2414,0.257416,0.123296
outlier,2748,2668,1.93083,0.196318
outlier,2667,2785,-3.26157,-0.0601631
outlier,2827,3011,-6.02906,-0.0888473
outlier,3005,3024,-0.975494,-0.197334
outlier,3102,3142,-1.92194,0.554388
outlier,3268,3256,0.470856,0.374458
outlier,3654,3558,1.72391,1.36333
outlier,3833,3778,1.44188,-0.206434
outlier,3819,8887,-160.66,0.115158
outlier,4361,4449,-5.10439,0.0563509
outlier,4431,4422,0.978745,0.107271
outlier,4445,4517,-5.27194,0.319374
outlier,4996,4943,5.18732,0.0984411
outlier,5343,5324,0.688889,-0.0306845
outlier,6045,5955,1.93843,-0.528366
outlier,6377,6439,-0.680939,-0.00340964
outlier,6632,6664,-0.294159,-0.0934874
outlier,7011,6792,1.35706,0.00669607
outlier,6825,7276,-2.24176,0.340917
outlier,6986,6895,0.543549,-0.170984
outlier,7181,6948,1.15372,-0.0156576
outlier,6970,8682,-17.9698,0.828798
outlier,7248,6976,1.25165,0.193511
outlier,7240,7145,0.364014,-0.632355
outlier,7389,8347,-8.69113,0.845628
outlier,7407,7833,-1.91309,0.114666
outlier,7632,7518,0.464996,-0.342205
outlier,7462,7626,-0.638824,-0.0482907
outlier,7654,8045,-2.54608,0.0983736
outlier,8069,8355,-5.01352,0.203114
outlier,8240,8375,-3.29553,-0.0614906
outlier,8287,8339,-1.46564,0.575924
outlier,8415,8501,-1.79852,0.29299
outlier,8469,8566,-1.55945,0.0644773
outlier,3924,9019,-161.387,0.40384
outlier,9429,9332,1.4545,-0.46206
outlier,9771,9959,-9.0481,-0.157716
outlier,9969,9979,-0.61441,-0.077118
outlier,10322,10223,5.61102,-0.0505229
Processed points number: 108815594
