cluster,1,0,0,-0.0052247
cluster,3,109,-7.06116,0.0798261
cluster,7,6,0.00346985,0.00222135
cluster,10,11,0,-0.0143349
cluster,13,12,0,1.4288e-05
cluster,53,52,0.0219314,0.00928597
cluster,113,68,3.49449,0.194288
cluster,82,83,0,-5.92076e-07
cluster,117,116,8.24928e-05,-0.00677539
cluster,122,121,0,-1.6795e-05
cluster,124,125,-0.0852089,0.029086
cluster,129,130,0,-1.34511e-07
cluster,139,140,0,2.91846e-07
cluster,145,144,0,0.00265752
cluster,150,149,0,0.00118972
cluster,158,153,0.279786,-0.0275253
cluster,180,181,0,4.37627e-05
cluster,184,183,0,0.000108881
cluster,207,208,0,-0.000221395
cluster,238,237,0.0176668,0.00389422
cluster,242,241,0,-6.13177e-06
cluster,287,294,-0.292032,-0.00171424
cluster,296,295,0,0
cluster,306,305,0,0.00012053
cluster,312,308,0.217968,0.0519408
cluster,319,318,0.00966263,0.0110826
cluster,356,354,0.00279808,0.00910133
cluster,363,364,-0.00173569,0.0167667
cluster,382,381,0,0.00282951
cluster,389,390,0,-0.000491094
cluster,400,401,-0.000925064,0.0101292
cluster,429,425,0.152443,0.00958666
cluster,436,438,-0.0935211,0.147001
cluster,447,448,-0.0108147,-2.2371e-05
cluster,451,450,0,4.95085e-06
cluster,488,486,0.216034,0.0503138
cluster,490,491,-0.00290298,-5.55187e-05
cluster,498,499,-0.00326538,-0.0179559
cluster,541,540,0.00846481,0.00690786
cluster,587,579,0.258453,0.0128789
cluster,605,604,0,6.83543e-06
cluster,650,648,0.120247,0.0228804
cluster,689,688,0,-0.000192712
cluster,696,695,0.00806046,-0.0174682
cluster,1212,1215,-0.032753,-0.0294712
cluster,1292,1283,0.0840378,0.0839581
cluster,1332,1339,-0.0603561,0.0363768
cluster,1578,1577,0.00500488,-0.00450202
cluster,1647,1694,-0.619545,0.0869819
cluster,1703,1874,-2.47871,0.0774378
cluster,1769,1772,-0.0680466,0.0378328
cluster,1832,1840,-0.0594177,0.0479803
cluster,1971,1974,-0.0457458,-0.0136843
cluster,2108,2055,0.491837,0.0270972
cluster,2174,2447,-3.75095,0.194039
cluster,2328,2323,0.0874939,0.00490945
cluster,2642,2605,0.459984,0.312732
cluster,2635,2688,-0.680344,0.0312331
cluster,2859,3033,-1.49163,-0.00127318
cluster,2971,3006,-0.315338,-0.0555605
cluster,3199,3200,0,0
cluster,3235,3236,0,2.67352e-05
cluster,3457,3294,7.70512,-0.0575876
cluster,3529,3538,-0.526047,0.0159864
cluster,3769,3768,0.0103149,-0.0114238
cluster,3771,3780,-2.03287,0.114836
cluster,3802,3803,0,-4.32925e-07
cluster,3879,3878,0,0.00339678
cluster,3895,3893,0.0914612,0.028405
cluster,3932,3935,-0.444351,0.0561728
cluster,3948,3947,0.0871124,-0.00404112
cluster,3982,3981,0.00292969,0.000876725
cluster,3983,3985,-0.392609,0.0793848
cluster,3999,4108,-8.87489,-0.0664214
cluster,4106,4107,0,-0.00136787
cluster,4111,4110,0.0277405,0.00596373
cluster,4118,4116,0.0662994,0.0352982
cluster,4139,4137,0.0588989,-0.0281465
cluster,4138,4141,-0.0804443,3.24467e-06
cluster,4204,4203,0.00439453,0.003375
cluster,4236,4235,0,0
