cluster,225,227,-0.00897408,-0.0007338
cluster,348,347,0,-0.00323614
cluster,552,551,0,0.000975666
cluster,665,649,0.523258,-0.206466
cluster,1152,1151,0.0580826,-0.0101479
cluster,1179,1191,-0.358459,-0.00692414
cluster,1408,1410,-0.0272827,0.00861565
cluster,1561,1569,-0.112724,0.0282813
cluster,1656,1657,-0.00636292,-0.00679129
cluster,1669,1667,0.0231171,-0.00924903
cluster,1670,1721,-0.979126,0.018793
cluster,1673,1674,-0.00131989,0.0725144
cluster,1792,1801,-0.0784912,-0.0472458
cluster,1802,1803,0,0.00713265
cluster,1823,1822,0,-8.98185e-09
cluster,1834,1835,-0.00298309,-0.00489025
cluster,1888,1889,-0.0541916,-0.0773286
cluster,1924,1923,0,0.000191372
cluster,1930,1929,0,-0.00930994
cluster,1940,1939,0.00109863,-0.0292129
cluster,1956,1957,0,-0.000107378
cluster,1965,1961,0.0586243,0.0472711
cluster,1987,1986,0.00263977,0.00205233
cluster,2009,2008,0,-0.000951345
cluster,2088,2081,0.0598602,-0.011716
cluster,2179,2174,0.0750809,0.0311133
cluster,2328,2329,0,-0.0319119
cluster,2490,2491,0,-0.0076934
cluster,2569,2570,0,-2.90361e-05
cluster,2604,2603,0,-0.0026296
cluster,3353,3388,-2.39922,0.0850887
cluster,4025,4024,0,0.00415607
cluster,4027,4028,0,0.000393836
cluster,4062,4063,0,-3.61893e-07
cluster,4089,4090,0,0
cluster,4142,4184,-1.76253,0.0138874
cluster,4286,4285,0.013031,-0.0019839
cluster,4332,4333,0,1.72415e-06
cluster,4411,4420,-0.358612,0.0528936
cluster,6045,6044,0.00344849,-0.0275651
cluster,6206,6201,0.0466919,0.00649796
cluster,6281,6283,-0.0147095,-0.0408346
cluster,6411,6457,-0.592621,0.145531
cluster,6685,6511,1.99985,-0.0139596
cluster,6594,6521,0.960266,0.108848
cluster,6679,6697,-0.26828,0.0143026
cluster,6593,6709,-1.32791,0.0316912
cluster,6845,6728,1.34906,0.13509
cluster,6835,6874,-0.36731,-0.0128669
cluster,7524,7502,0.719269,0.0444268
cluster,7568,7575,-0.0936584,-0.115105
outlier,1339,1403,-2.04239,0.165143
outlier,2239,2030,3.09615,0.355009
outlier,3957,4003,-1.34216,0.932308
Processed points number: 67169232
