cluster,849,850,0,7.35958e-05
cluster,1517,1381,4.41376,0.0896355
cluster,1395,1397,-0.141373,0.00240791
cluster,1534,1507,0.594734,0.148717
cluster,1834,1674,2.91682,0.541609
cluster,1955,1947,0.0863266,-0.00376522
cluster,2077,2055,0.402191,0.0164797
cluster,2133,2128,0.125648,-0.00763318
cluster,2158,2154,0.0302658,0.00334357
cluster,2451,2441,0.119362,-0.0486414
cluster,2548,2547,0,0.0054384
cluster,2679,2676,0.018692,-0.00551292
cluster,2419,2730,-3.4561,0.828196
cluster,2808,2807,0.00547028,0.00196998
cluster,2881,2883,-0.0105743,0.0557738
cluster,2921,2918,0.0835266,-0.0124346
cluster,2967,2968,-0.00977325,-0.0142174
cluster,4316,4306,0.240952,-0.0505985
cluster,4370,4372,-0.0413666,-0.0219976
cluster,6500,6499,0.0434723,-0.00388006
cluster,6894,6925,-0.804199,0.166383
cluster,6938,6939,0,0.000349021
cluster,6974,7026,-0.875427,0.0753665
cluster,6990,7094,-1.60666,-0.104649
cluster,7021,7036,-0.258484,0.0211773
cluster,7084,7204,-1.74637,0.205706
cluster,7113,7119,-0.02948,-0.00749177
cluster,7218,7188,0.383179,0.0559994
cluster,6879,7217,-6.59415,-0.226168
cluster,7262,7238,0.444214,-0.0428113
cluster,7242,7241,0.0177612,-0.0149946
cluster,7297,7322,-0.342102,0.00327983
cluster,7304,7657,-4.42609,0.301206
cluster,7315,7314,0.00384521,0.0183192
cluster,7306,7409,-1.27701,-0.352429
cluster,7444,7683,-2.96063,-0.462243
cluster,7550,7552,-0.0090332,0.00479193
cluster,7587,7594,-0.0620117,0.0328263
cluster,7605,7610,-0.0759277,-0.0314297
cluster,7641,7613,0.434723,-0.0172029
cluster,7768,7724,0.677338,0.164974
cluster,7902,7912,-0.355133,0.000950739
cluster,7935,7934,0.00466919,-0.0997374
cluster,7775,7938,-4.1149,0.357869
cluster,7948,7959,-0.328827,-0.0724338
outlier,990,989,0.0884476,-0.313815
outlier,2280,2278,0.0259247,-0.233765
outlier,4585,4543,1.1712,-1.12786
outlier,4741,4727,0.351364,1.44498
outlier,4801,4820,-0.396835,0.109907
outlier,5123,5093,2.16638,-0.36617
outlier,5395,5498,-2.60052,3.39582
outlier,5431,5416,0.473862,0.0324434
outlier,5663,5733,-0.689331,0.348634
outlier,5751,5784,-0.444992,1.21033
outlier,6583,6600,-1.36201,-0.0563072
outlier,6954,7117,-2.83801,-0.451813
outlier,7073,7181,-1.59201,-1.83082
outlier,7360,7202,2.15561,-0.44446
outlier,8613,8679,-2.34082,-1.76606
outlier,8707,8670,1.17932,-0.837758
outlier,8782,8729,1.70956,-0.983412
outlier,9437,9529,-3.09326,-0.00112367
outlier,9774,9702,3.95544,-0.0693196
outlier,9998,9945,1.26828,0.536368
Processed points number: 106049237
