0.967858,-0.312801
-353.37,0.0762572
-0.00173771,-0.00233597
-0.00173771,-0.00233597
0.967858,-0.312801
-0.0101147,-0.00353527
-0.0101147,-0.00353527
-1.16322,-0.0993527
-1.16322,-0.0993527
-2.1772,-0.0631025
-0.13818,0.0744332
-0.00580215,-0.000188472
-0.00580215,-0.000188472
-0.13818,0.0744332
-0.0113363,-0.0207538
-0.0113363,-0.0207538
-8.89071,0.0538582
0.737013,-0.382813
-0.00537682,-0.000113247
-0.00537682,-0.000113247
0.737013,-0.382813
0.803291,-0.0828666
0.803291,-0.0828666
-0.0145397,-0.0417629
-0.0832424,0.0393575
-0.0145397,-0.0417629
-0.0832424,0.0393575
-0.134048,0.0193152
-0.134048,0.0193152
-0.0252914,-0.0036325
-0.0252914,-0.0036325
0,2.48786e-07
0,2.48786e-07
0.353397,-0.149027
0.353397,-0.149027
0.496723,-0.0366551
0.496723,-0.0366551
0.848557,0.0615127
0.848557,0.0615127
0.0748978,-0.000237911
0.0748978,-0.000237911
0,0.000140675
0,0.000140675
0.0300674,-0.00444259
0.0300674,-0.00444259
-0.0168533,-0.0684082
-0.0168533,-0.0684082
0,8.69632e-05
0,8.69632e-05
0.00315857,0.00645091
0.00315857,0.00645091
1.47164,-0.169159
1.47164,-0.169159
-0.0118179,-0.000138907
-0.0118179,-0.000138907
-0.343124,-0.22276
-0.343124,-0.22276
2.35821,-0.316907
-0.263245,-0.0517605
-0.263245,-0.0517605
2.35821,-0.316907
-1.2286,0.0458813
-0.136581,-0.0136667
-0.136581,-0.0136667
-1.2286,0.0458813
-2.13238,0.067927
0,-0.000308824
0,-0.000308824
0.884789,0.0707334
-2.41463,0.161879
-0.603668,-0.0386453
-0.603668,-0.0386453
0.028862,-0.0147728
0.028862,-0.0147728
-1.73968,0.0127555
-0.310402,0.0608829
-1.73968,0.0127555
-0.310402,0.0608829
0,0.00026386
0,0.00026386
-0.152466,-0.00872202
-0.152466,-0.00872202
2.41342,-0.119094
0.000549316,0.000881976
0.000549316,0.000881976
2.41342,-0.119094
-0.40094,-0.00707142
-0.40094,-0.00707142
0.112335,-0.0557583
0.112335,-0.0557583
-0.693054,-0.0764414
-0.693054,-0.0764414
-0.829102,-0.0057374
-0.829102,-0.0057374
-0.0246887,0.0212967
-0.0246887,0.0212967
3.91756,-0.081349
0.000427246,3.70739e-05
0.000427246,3.70739e-05
3.91756,-0.081349
-1.53925,0.0112813
-1.53925,0.0112813
0.0733948,0.0335809
0.0733948,0.0335809
0.0175781,-0.0578028
0.0175781,-0.0578028
-1.06635,-0.104638
-1.06635,-0.104638
-0.889633,-0.0856265
0.0078125,-0.0121491
0.0078125,-0.0121491
-0.889633,-0.0856265
1.52605,-0.108477
-0.14653,-0.0196829
-0.14653,-0.0196829
1.52605,-0.108477
1.21672,0.0983503
1.21672,0.0983503
1.66873,-0.495045
4.94797,0.166785
-0.527435,0.0784809
-0.274536,0.0327298
-0.274536,0.0327298
-0.527435,0.0784809
-0.00486755,-0.00663931
-0.00486755,-0.00663931
0,-0.00544566
0,-0.00544566
4.94797,0.166785
0.0652313,-0.0124339
0.472473,0.222245
0.0652313,-0.0124339
0.472473,0.222245
0.387665,0.354027
0.387665,0.354027
0,3.45786e-06
0,3.45786e-06
-3.25844,0.0427123
-2.32552,-0.0713124
-0.853989,-0.0223094
-1.46692,0.0785137
-0.853989,-0.0223094
-2.32552,-0.0713124
-0.0785675,0.198427
-0.0785675,0.198427
-1.46692,0.0785137
-3.25844,0.0427123
0.752975,-0.111228
0.752975,-0.111228
7.1989,-0.0916264
0.000274658,-0.00390183
0.000274658,-0.00390183
0.27095,0.0251399
0.27095,0.0251399
-0.514862,0.0915346
-0.514862,0.0915346
1.55916,-0.0488203
7.1989,-0.0916264
1.55916,-0.0488203
-0.0802002,-0.0115387
-0.0802002,-0.0115387
-1.01831,0.0646056
0.0209808,-0.00263219
0.0209808,-0.00263219
-1.01831,0.0646056
0.123093,-0.245054
0.123093,-0.245054
0,-0.00808789
0,-0.00808789
0,1.69717e-07
0,1.69717e-07
0.00572205,0.00906228
0.00572205,0.00906228
1.90379,0.168284
2.43849,-0.146323
-1.24544,0.310184
2.43849,-0.146323
0.841614,0.00853403
0.841614,0.00853403
0.147217,0.0492239
0.147217,0.0492239
0.0479584,0.0138837
0.0479584,0.0138837
-0.254639,-0.0258057
-0.254639,-0.0258057
-0.531357,0.0393674
-0.531357,0.0393674
-5.69611,0.0671206
-5.69611,0.0671206
0,-0.0063208
0,-0.0063208
-0.766724,0.0148331
-0.766724,0.0148331
0.621368,0.0179102
0.621368,0.0179102
-0.189392,-0.125589
-0.189392,-0.125589
0.000305176,-0.0019493
0.000305176,-0.0019493
0.00161743,-0.00316703
0.00161743,-0.00316703
-0.900238,-0.114364
-0.900238,-0.114364
0,-0.000800321
0,-0.000800321
0,-0.000537346
0,-0.000537346
0.0012207,-0.00466967
0.0012207,-0.00466967
1.98389,-0.0902959
0.00363159,-0.00425425
0.00363159,-0.00425425
1.98389,-0.0902959
-0.0249329,-0.0158782
-0.0249329,-0.0158782
0.280914,-0.00572774
0.280914,-0.00572774
0.0566406,0.00391594
0.0566406,0.00391594
-0.0224609,-0.0107312
-0.0224609,-0.0107312
0.0067749,0.0298928
0.0067749,0.0298928
0.0122681,-0.00639659
0.0122681,-0.00639659
-1.1908,-0.106333
-1.1908,-0.106333
5.19818,0.0994222
0,-0.00282656
0,-0.00282656
-353.37,0.0762572
5.19818,0.0994222
-0.901611,-0.250617
Processed points number: 9142296
