146,147,0,0.00608229
207,209,-0.0150843,0.0779555
299,303,-0.623116,0.106395
332,333,-0.0928173,0.080256
339,340,-0.0604172,0.0503984
396,397,0,0.00302299
656,657,-0.0228653,0.0308681
777,637,8.43433,0.72099
1515,1539,-0.230148,-0.249022
1531,1780,-1.45702,1.45354
2176,2033,0.652122,-0.200868
2380,2537,-0.498856,0.147093
2413,2421,-0.0249023,0.339563
2492,2512,-0.0576706,0.371907
3109,2962,0.530983,-0.271251
3110,3138,-0.0990067,-0.0908661
3756,3252,1.65451,0.173032
3926,3863,0.313484,0.541707
3927,3986,-0.270226,-0.0584512
3963,4052,-0.527451,-0.114139
4007,8061,-176.415,0.183916
5193,5194,0,-1.75092e-05
5200,5202,-0.287811,0.0687237
5361,31,179.712,-0.721276
5371,5372,-0.0100861,-0.0170848
5393,5395,-0.0353088,-0.0570612
5463,5464,-0.167175,-0.0918782
5783,5784,0,-0.0487404
5801,5802,0,-0.0134242
5803,5804,-0.0424652,0.0706698
5806,5807,0,-0.00910425
5850,5851,-0.0317841,0.0873298
6327,6507,-2.16168,-0.822949
6461,7477,-5.2305,0.549019
7655,7310,1.03638,-0.25481
7682,8058,-0.920624,-0.294289
7722,8027,-0.771729,0.163329
8003,7540,1.17038,0.188524
8160,8051,0.229706,1.21214
8465,8247,0.578094,0.146249
8717,8732,-0.041748,0.0519859
9056,8961,0.300842,0.309707
9131,9210,-0.262421,0.487495
9275,8940,1.21561,-0.0672507
10347,10351,-0.161865,0.156685
10699,10700,-0.0386658,-0.0311606
10921,10972,-2.64816,-0.57755
11043,11053,-0.278015,0.0549967
Processed points number: 120099084
