0,-4.62192e-05
0,-4.62192e-05
0.514763,-0.0405786
0,-0.000302662
0,-0.000302662
0.013607,0.00144304
0.013607,0.00144304
0.514763,-0.0405786
-4.06997,0.112615
0,0
0,0
-4.06997,0.112615
-0.866013,-0.0516795
-0.866013,-0.0516795
0,-5.90988e-05
0,-5.90988e-05
-0.00351715,-0.00556393
-0.00351715,-0.00556393
-0.16774,0.0485042
-0.16774,0.0485042
0,0
0,0
1.46511,0.323753
1.50096,0.0155441
1.46511,0.323753
0,-0.0224616
0,-0.0224616
1.50096,0.0155441
-0.415009,0.26471
0.168533,-0.00651591
0.168533,-0.00651591
0,-8.61254e-05
0,-8.61254e-05
0.0507202,-0.0680297
0.0507202,-0.0680297
0.147537,0.295737
0,0
0,0
0.300278,-0.0180595
0,0
0,0
0.300278,-0.0180595
0,0
0,0
-0.00253296,-8.08676e-05
-0.00253296,-8.08676e-05
0.00662231,-0.00519302
0.00662231,-0.00519302
0,0
0,0
0,0
0,0
0.0821991,-0.0464605
-7.62939e-05,-0.00466401
-7.62939e-05,-0.00466401
0.00268555,-0.00533414
0.00268555,-0.00533414
0.497208,-0.0776758
0.497208,-0.0776758
0.153152,0.0134533
0.153152,0.0134533
0,-9.55441e-07
0,-9.55441e-07
0,0
0,0
-0.0111008,-0.000188159
-0.0111008,-0.000188159
0.0265961,0.215174
0.0265961,0.215174
0.0341568,-0.00297311
0.0341568,-0.00297311
0.0149078,0.000968866
0.0149078,0.000968866
0,-1.35611e-06
0,-1.35611e-06
0.276062,-0.0165505
0,0.00277663
0,0.00277663
0.276062,-0.0165505
0,0
0,0
0.333313,0.0345669
0.00147247,-0.000309908
0.00147247,-0.000309908
0,-9.27192e-06
0,-9.27192e-06
0.333313,0.0345669
-0.00112915,0.0158332
-0.00112915,0.0158332
0.35894,-0.0724822
1.53175,-0.0173324
0.236046,0.016672
0.35894,-0.0724822
0.846252,-0.0622569
0.351616,-0.0639338
0.236046,0.016672
0.351616,-0.0639338
0.826225,0.0329214
0,-9.16156e-05
0,-9.16156e-05
0.846252,-0.0622569
-0.00811005,0.0116291
-0.00811005,0.0116291
0.0055542,5.25286e-05
0.0055542,5.25286e-05
-0.150009,0.253073
1.53175,-0.0173324
0,-0.00463095
0,-0.00463095
-2.85505,0.180177
0.136131,-0.0446506
0.136131,-0.0446506
0,0
0,0
0,-0.0155496
0,-0.0155496
-2.85505,0.180177
-0.0350113,0.00214181
